The training set: set 5
********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0631 (2.0631)	Accuracy 15.625 (15.625)
Epoch: [53][ 60/292]	Loss 0.7467 (0.9927)	Accuracy 68.750 (63.627)
Epoch: [53][ 70/292]	Loss 0.8507 (0.9982)	Accuracy 59.375 (63.248)
Epoch: [53][ 80/292]	Loss 1.0292 (0.9961)	Accuracy 65.625 (63.194)
Epoch: [53][ 90/292]	Loss 1.2065 (0.9904)	Accuracy 59.375 (63.290)
Epoch: [53][100/292]	Loss 1.0529 (1.0001)	Accuracy 71.875 (62.964)
Epoch: [53][110/292]	Loss 0.7557 (0.9935)	Accuracy 65.625 (62.866)
Epoch: [53][120/292]	Loss 0.9154 (0.9954)	Accuracy 59.375 (62.758)
Epoch: [53][130/292]	Loss 0.8907 (0.9974)	Accuracy 68.750 (62.810)
Epoch: [53][140/292]	Loss 0.9446 (1.0008)	Accuracy 62.500 (62.722)
Epoch: [53][150/292]	Loss 0.9367 (1.0012)	Accuracy 68.750 (62.603)
Epoch: [53][160/292]	Loss 1.0369 (1.0123)	Accuracy 62.500 (62.073)
Epoch: [53][170/292]	Loss 0.9925 (1.0135)	Accuracy 56.250 (61.988)
Epoch: [53][180/292]	Loss 0.9955 (1.0159)	Accuracy 59.375 (61.913)
Epoch: [53][190/292]	Loss 1.7008 (1.0206)	Accuracy 40.625 (61.862)
Epoch: [53][200/292]	Loss 0.8746 (1.0158)	Accuracy 75.000 (62.065)
Epoch: [53][210/292]	Loss 0.8053 (1.0170)	Accuracy 71.875 (62.070)
Epoch: [53][220/292]	Loss 0.9562 (1.0150)	Accuracy 75.000 (62.189)
Epoch: [53][230/292]	Loss 0.8066 (1.0149)	Accuracy 68.750 (62.297)
Epoch: [53][240/292]	Loss 1.0829 (1.0152)	Accuracy 65.625 (62.241)
Epoch: [53][250/292]	Loss 1.0422 (1.0159)	Accuracy 65.625 (62.077)
Epoch: [53][260/292]	Loss 1.1286 (1.0169)	Accuracy 53.125 (62.045)
Epoch: [53][270/292]	Loss 0.9776 (1.0145)	Accuracy 68.750 (62.108)
Epoch: [53][280/292]	Loss 1.0477 (1.0166)	Accuracy 59.375 (61.833)
Epoch: [53][290/292]	Loss 0.8890 (1.0132)	Accuracy 68.750 (61.974)
Test: [ 0/73]	Loss 1.9684 (1.9684)	Accuracy 31.250 (31.250)
Test: [10/73]	Loss 0.4804 (0.9418)	Accuracy 87.500 (67.330)
Test: [20/73]	Loss 0.9002 (0.9490)	Accuracy 65.625 (66.071)
Test: [30/73]	Loss 0.8452 (0.9550)	Accuracy 68.750 (65.423)
Test: [40/73]	Loss 1.2434 (0.9553)	Accuracy 56.250 (65.549)
Test: [50/73]	Loss 0.7497 (0.9394)	Accuracy 78.125 (66.360)
Test: [60/73]	Loss 1.0627 (0.9503)	Accuracy 59.375 (65.727)
Test: [70/73]	Loss 0.6659 (0.9441)	Accuracy 81.250 (65.669)
Current Accuracy: 65.454
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s94.06285071372986
********************54********************
Current learning rate: 0.001
Epoch: [54][  0/292]	Loss 0.7422 (0.7422)	Accuracy 75.000 (75.000)
Epoch: [54][ 10/292]	Loss 1.2304 (1.0295)	Accuracy 46.875 (60.795)
Epoch: [54][ 20/292]	Loss 1.3083 (1.0273)	Accuracy 53.125 (61.607)
Epoch: [54][ 30/292]	Loss 1.1820 (1.0317)	Accuracy 59.375 (62.198)
Epoch: [54][ 40/292]	Loss 0.9377 (1.0061)	Accuracy 59.375 (62.576)
Epoch: [54][ 50/292]	Loss 0.7202 (1.0020)	Accuracy 78.125 (62.868)
Epoch: [54][ 60/292]	Loss 1.1044 (1.0125)	Accuracy 71.875 (62.756)
Epoch: [54][ 70/292]	Loss 0.9435 (1.0185)	Accuracy 65.625 (62.060)
Epoch: [54][ 80/292]	Loss 1.1690 (1.0278)	Accuracy 59.375 (61.497)
Epoch: [54][ 90/292]	Loss 0.7322 (1.0092)	Accuracy 75.000 (62.157)
Epoch: [54][100/292]	Loss 0.8379 (1.0076)	Accuracy 68.750 (62.376)
Epoch: [54][110/292]	Loss 1.2230 (1.0177)	Accuracy 71.875 (62.275)
Epoch: [54][120/292]	Loss 1.1730 (1.0207)	Accuracy 59.375 (62.268)
Epoch: [54][130/292]	Loss 1.0612 (1.0194)	Accuracy 56.250 (62.285)
Epoch: [54][140/292]	Loss 0.7336 (1.0257)	Accuracy 75.000 (61.946)
Epoch: [54][150/292]	Loss 0.8481 (1.0240)	Accuracy 71.875 (62.252)
Epoch: [54][160/292]	Loss 1.1132 (1.0218)	Accuracy 59.375 (62.267)
Epoch: [54][170/292]	Loss 1.2863 (1.0238)	Accuracy 56.250 (62.153)
Epoch: [54][180/292]	Loss 0.7419 (1.0182)	Accuracy 65.625 (62.414)
Epoch: [54][190/292]	Loss 1.0994 (1.0180)	Accuracy 56.250 (62.369)
Epoch: [54][200/292]	Loss 0.9875 (1.0147)	Accuracy 56.250 (62.516)
Epoch: [54][210/292]	Loss 1.1609 (1.0186)	Accuracy 50.000 (62.278)
Epoch: [54][220/292]	Loss 1.0419 (1.0145)	Accuracy 59.375 (62.458)
Epoch: [54][230/292]	Loss 0.8995 (1.0146)	Accuracy 62.500 (62.351)
Epoch: [54][240/292]	Loss 0.7234 (1.0136)	Accuracy 71.875 (62.461)
Epoch: [54][250/292]	Loss 1.0094 (1.0128)	Accuracy 65.625 (62.450)
Epoch: [54][260/292]	Loss 0.7696 (1.0141)	Accuracy 68.750 (62.380)
Epoch: [54][270/292]	Loss 0.6682 (1.0101)	Accuracy 78.125 (62.523)
Epoch: [54][280/292]	Loss 0.7957 (1.0073)	Accuracy 71.875 (62.633)
Epoch: [54][290/292]	Loss 1.0565 (1.0073)	Accuracy 46.875 (62.521)
Test: [ 0/73]	Loss 2.0817 (2.0817)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.5091 (0.9465)	Accuracy 81.250 (66.193)
Test: [20/73]	Loss 0.8858 (0.9503)	Accuracy 65.625 (65.476)
Test: [30/73]	Loss 0.8462 (0.9597)	Accuracy 68.750 (65.423)
Test: [40/73]	Loss 1.2392 (0.9595)	Accuracy 50.000 (65.320)
Test: [50/73]	Loss 0.7155 (0.9438)	Accuracy 78.125 (65.686)
Test: [60/73]	Loss 1.0880 (0.9552)	Accuracy 59.375 (65.061)
Test: [70/73]	Loss 0.6732 (0.9490)	Accuracy 84.375 (65.317)
Current Accuracy: 65.283
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.85694718360901
********************55********************
Current learning rate: 0.001
Epoch: [55][  0/292]	Loss 0.7999 (0.7999)	Accuracy 71.875 (71.875)
Epoch: [55][ 10/292]	Loss 0.9985 (1.0291)	Accuracy 59.375 (60.795)
Epoch: [55][ 20/292]	Loss 1.2174 (1.0191)	Accuracy 53.125 (60.417)
Epoch: [55][ 30/292]	Loss 1.1348 (1.0285)	Accuracy 46.875 (59.879)
Epoch: [55][ 40/292]	Loss 1.0445 (1.0248)	Accuracy 65.625 (60.061)
Epoch: [55][ 50/292]	Loss 1.0622 (1.0220)	Accuracy 56.250 (60.662)
Epoch: [55][ 60/292]	Loss 0.9141 (1.0073)	Accuracy 75.000 (61.527)
Epoch: [55][ 70/292]	Loss 0.8607 (0.9946)	Accuracy 71.875 (62.060)
Epoch: [55][ 80/292]	Loss 1.0914 (0.9942)	Accuracy 53.125 (62.037)
Epoch: [55][ 90/292]	Loss 1.1512 (1.0086)	Accuracy 62.500 (61.470)
Epoch: [55][100/292]	Loss 0.8270 (1.0091)	Accuracy 71.875 (61.726)
Epoch: [55][110/292]	Loss 0.9023 (1.0093)	Accuracy 68.750 (61.515)
Epoch: [55][120/292]	Loss 1.0988 (1.0127)	Accuracy 53.125 (61.364)
Epoch: [55][130/292]	Loss 0.9964 (1.0129)	Accuracy 62.500 (61.355)
Epoch: [55][140/292]	Loss 1.0737 (1.0104)	Accuracy 56.250 (61.436)
Epoch: [55][150/292]	Loss 0.8691 (1.0112)	Accuracy 81.250 (61.341)
Epoch: [55][160/292]	Loss 0.9366 (1.0206)	Accuracy 65.625 (61.316)
Epoch: [55][170/292]	Loss 1.1606 (1.0200)	Accuracy 62.500 (61.422)
Epoch: [55][180/292]	Loss 1.1984 (1.0200)	Accuracy 50.000 (61.309)
Epoch: [55][190/292]	Loss 1.2604 (1.0179)	Accuracy 50.000 (61.387)
Epoch: [55][200/292]	Loss 0.6672 (1.0133)	Accuracy 81.250 (61.723)
Epoch: [55][210/292]	Loss 1.0867 (1.0074)	Accuracy 56.250 (61.996)
Epoch: [55][220/292]	Loss 1.0353 (1.0091)	Accuracy 62.500 (61.949)
Epoch: [55][230/292]	Loss 0.7983 (1.0081)	Accuracy 65.625 (61.999)
Epoch: [55][240/292]	Loss 1.0572 (1.0036)	Accuracy 59.375 (62.111)
Epoch: [55][250/292]	Loss 0.8401 (1.0054)	Accuracy 68.750 (62.077)
Epoch: [55][260/292]	Loss 0.9831 (1.0091)	Accuracy 68.750 (62.045)
Epoch: [55][270/292]	Loss 0.9719 (1.0097)	Accuracy 59.375 (61.900)
Epoch: [55][280/292]	Loss 1.0812 (1.0087)	Accuracy 59.375 (61.977)
Epoch: [55][290/292]	Loss 0.8942 (1.0109)	Accuracy 65.625 (61.834)
Test: [ 0/73]	Loss 1.9201 (1.9201)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.5449 (0.9321)	Accuracy 87.500 (67.614)
Test: [20/73]	Loss 0.8273 (0.9398)	Accuracy 68.750 (66.518)
Test: [30/73]	Loss 0.8931 (0.9455)	Accuracy 62.500 (65.121)
Test: [40/73]	Loss 1.1768 (0.9447)	Accuracy 53.125 (65.168)
Test: [50/73]	Loss 0.6766 (0.9268)	Accuracy 78.125 (65.993)
Test: [60/73]	Loss 1.0869 (0.9387)	Accuracy 59.375 (65.625)
Test: [70/73]	Loss 0.6998 (0.9388)	Accuracy 81.250 (65.537)
Current Accuracy: 65.454
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.73500204086304
********************56********************
Current learning rate: 0.001
Epoch: [56][  0/292]	Loss 0.9453 (0.9453)	Accuracy 81.250 (81.250)
Epoch: [56][ 10/292]	Loss 0.9711 (0.9583)	Accuracy 62.500 (68.750)
Epoch: [56][ 20/292]	Loss 0.7765 (0.9953)	Accuracy 71.875 (65.774)
Epoch: [56][ 30/292]	Loss 0.7175 (0.9803)	Accuracy 78.125 (65.927)
Epoch: [56][ 40/292]	Loss 1.0111 (0.9679)	Accuracy 62.500 (66.311)
Epoch: [56][ 50/292]	Loss 0.9123 (0.9786)	Accuracy 62.500 (65.870)
Epoch: [56][ 60/292]	Loss 1.0026 (0.9814)	Accuracy 65.625 (65.676)
Epoch: [56][ 70/292]	Loss 1.0778 (0.9830)	Accuracy 53.125 (64.877)
Epoch: [56][ 80/292]	Loss 0.9875 (1.0000)	Accuracy 68.750 (63.735)
Epoch: [56][ 90/292]	Loss 1.0573 (1.0008)	Accuracy 65.625 (63.496)
Epoch: [56][100/292]	Loss 0.8721 (1.0097)	Accuracy 68.750 (63.119)
Epoch: [56][110/292]	Loss 1.3808 (1.0160)	Accuracy 53.125 (62.810)
Epoch: [56][120/292]	Loss 0.9120 (1.0154)	Accuracy 75.000 (62.732)
Epoch: [56][130/292]	Loss 1.0911 (1.0144)	Accuracy 68.750 (62.619)
Epoch: [56][140/292]	Loss 0.8034 (1.0108)	Accuracy 65.625 (62.744)
Epoch: [56][150/292]	Loss 1.1794 (1.0086)	Accuracy 59.375 (63.017)
Epoch: [56][160/292]	Loss 0.8717 (1.0105)	Accuracy 68.750 (62.869)
Epoch: [56][170/292]	Loss 1.0835 (1.0124)	Accuracy 50.000 (62.719)
Epoch: [56][180/292]	Loss 1.0734 (1.0110)	Accuracy 59.375 (62.690)
Epoch: [56][190/292]	Loss 1.1382 (1.0085)	Accuracy 53.125 (62.549)
Epoch: [56][200/292]	Loss 0.7577 (1.0046)	Accuracy 71.875 (62.687)
Epoch: [56][210/292]	Loss 1.0202 (1.0058)	Accuracy 75.000 (62.781)
Epoch: [56][220/292]	Loss 1.0113 (1.0057)	Accuracy 62.500 (62.854)
Epoch: [56][230/292]	Loss 0.9517 (1.0029)	Accuracy 68.750 (62.933)
Epoch: [56][240/292]	Loss 1.0303 (1.0061)	Accuracy 68.750 (62.850)
Epoch: [56][250/292]	Loss 1.2895 (1.0058)	Accuracy 56.250 (62.861)
Epoch: [56][260/292]	Loss 1.0533 (1.0032)	Accuracy 65.625 (62.955)
Epoch: [56][270/292]	Loss 1.0502 (1.0025)	Accuracy 68.750 (62.823)
Epoch: [56][280/292]	Loss 1.0298 (1.0017)	Accuracy 50.000 (62.778)
Epoch: [56][290/292]	Loss 1.2922 (1.0001)	Accuracy 53.125 (62.865)
Test: [ 0/73]	Loss 1.8114 (1.8114)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.5419 (0.9194)	Accuracy 84.375 (66.761)
Test: [20/73]	Loss 0.8222 (0.9569)	Accuracy 65.625 (63.988)
Test: [30/73]	Loss 0.9419 (0.9704)	Accuracy 59.375 (63.105)
Test: [40/73]	Loss 1.1541 (0.9619)	Accuracy 50.000 (64.177)
Test: [50/73]	Loss 0.7469 (0.9440)	Accuracy 75.000 (65.074)
Test: [60/73]	Loss 1.1052 (0.9528)	Accuracy 56.250 (64.293)
Test: [70/73]	Loss 0.7303 (0.9507)	Accuracy 75.000 (64.305)
Current Accuracy: 64.298
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s93.03627371788025
********************57********************
Current learning rate: 0.001
Epoch: [57][  0/292]	Loss 0.9663 (0.9663)	Accuracy 62.500 (62.500)
Epoch: [57][ 10/292]	Loss 0.8375 (0.9738)	Accuracy 68.750 (63.352)
Epoch: [57][ 20/292]	Loss 1.5826 (0.9751)	Accuracy 50.000 (63.542)
Epoch: [57][ 30/292]	Loss 0.9798 (0.9629)	Accuracy 59.375 (63.004)
Epoch: [57][ 40/292]	Loss 0.8356 (0.9685)	Accuracy 68.750 (62.652)
Epoch: [57][ 50/292]	Loss 0.8265 (0.9720)	Accuracy 81.250 (63.174)
Epoch: [57][ 60/292]	Loss 1.3877 (0.9958)	Accuracy 53.125 (62.346)
Epoch: [57][ 70/292]	Loss 0.7425 (1.0067)	Accuracy 68.750 (61.532)
Epoch: [57][ 80/292]	Loss 1.2597 (0.9978)	Accuracy 59.375 (62.269)
Epoch: [57][ 90/292]	Loss 0.8646 (0.9889)	Accuracy 68.750 (62.775)
Epoch: [57][100/292]	Loss 0.6959 (0.9815)	Accuracy 75.000 (63.304)
Epoch: [57][110/292]	Loss 1.2283 (0.9839)	Accuracy 53.125 (62.922)
Epoch: [57][120/292]	Loss 1.2535 (0.9850)	Accuracy 56.250 (62.862)
Epoch: [57][130/292]	Loss 1.0778 (0.9847)	Accuracy 56.250 (62.786)
Epoch: [57][140/292]	Loss 1.0178 (0.9860)	Accuracy 75.000 (62.921)
Epoch: [57][150/292]	Loss 0.7271 (0.9831)	Accuracy 71.875 (62.935)
Epoch: [57][160/292]	Loss 1.1099 (0.9800)	Accuracy 56.250 (63.043)
Epoch: [57][170/292]	Loss 1.1447 (0.9829)	Accuracy 56.250 (62.847)
Epoch: [57][180/292]	Loss 1.0925 (0.9833)	Accuracy 56.250 (62.776)
Epoch: [57][190/292]	Loss 1.3999 (0.9872)	Accuracy 43.750 (62.696)
Epoch: [57][200/292]	Loss 0.8218 (0.9872)	Accuracy 65.625 (62.826)
Epoch: [57][210/292]	Loss 1.1713 (0.9878)	Accuracy 56.250 (62.885)
Epoch: [57][220/292]	Loss 1.0416 (0.9883)	Accuracy 68.750 (62.811)
Epoch: [57][230/292]	Loss 0.9752 (0.9911)	Accuracy 59.375 (62.716)
Epoch: [57][240/292]	Loss 1.0165 (0.9895)	Accuracy 59.375 (62.889)
Epoch: [57][250/292]	Loss 1.0691 (0.9877)	Accuracy 68.750 (62.998)
Epoch: [57][260/292]	Loss 1.0504 (0.9852)	Accuracy 65.625 (63.135)
Epoch: [57][270/292]	Loss 0.7684 (0.9849)	Accuracy 71.875 (63.030)
Epoch: [57][280/292]	Loss 1.3213 (0.9846)	Accuracy 56.250 (63.034)
Epoch: [57][290/292]	Loss 1.1698 (0.9839)	Accuracy 50.000 (62.983)
Test: [ 0/73]	Loss 1.8957 (1.8957)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.5308 (0.9395)	Accuracy 81.250 (65.057)
Test: [20/73]	Loss 0.7988 (0.9421)	Accuracy 68.750 (64.881)
Test: [30/73]	Loss 0.8646 (0.9515)	Accuracy 65.625 (65.020)
Test: [40/73]	Loss 1.2078 (0.9466)	Accuracy 50.000 (64.787)
Test: [50/73]	Loss 0.6804 (0.9284)	Accuracy 78.125 (65.257)
Test: [60/73]	Loss 1.1275 (0.9400)	Accuracy 56.250 (64.959)
Test: [70/73]	Loss 0.7345 (0.9386)	Accuracy 78.125 (65.097)
Current Accuracy: 65.026
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.56544876098633
********************58********************
Current learning rate: 0.001
Epoch: [58][  0/292]	Loss 1.0129 (1.0129)	Accuracy 59.375 (59.375)
Epoch: [58][ 10/292]	Loss 1.0703 (1.0083)	Accuracy 56.250 (61.364)
Epoch: [58][ 20/292]	Loss 1.1710 (1.0114)	Accuracy 56.250 (62.500)
Epoch: [58][ 30/292]	Loss 0.8531 (0.9930)	Accuracy 71.875 (63.911)
Epoch: [58][ 40/292]	Loss 0.9443 (1.0096)	Accuracy 65.625 (62.576)
Epoch: [58][ 50/292]	Loss 1.2042 (1.0074)	Accuracy 53.125 (62.377)
Epoch: [58][ 60/292]	Loss 0.7661 (1.0022)	Accuracy 62.500 (62.602)
Epoch: [58][ 70/292]	Loss 0.8627 (0.9960)	Accuracy 71.875 (62.896)
Epoch: [58][ 80/292]	Loss 1.0666 (0.9997)	Accuracy 56.250 (62.500)
Epoch: [58][ 90/292]	Loss 0.7758 (0.9929)	Accuracy 68.750 (62.878)
Epoch: [58][100/292]	Loss 1.0458 (0.9910)	Accuracy 65.625 (62.840)
Epoch: [58][110/292]	Loss 0.8128 (0.9883)	Accuracy 71.875 (63.148)
Epoch: [58][120/292]	Loss 1.0808 (0.9904)	Accuracy 56.250 (63.120)
Epoch: [58][130/292]	Loss 1.2205 (0.9913)	Accuracy 65.625 (63.025)
Epoch: [58][140/292]	Loss 1.1437 (0.9898)	Accuracy 56.250 (63.032)
Epoch: [58][150/292]	Loss 0.7277 (0.9892)	Accuracy 75.000 (63.224)
Epoch: [58][160/292]	Loss 0.9322 (0.9866)	Accuracy 68.750 (63.451)
Epoch: [58][170/292]	Loss 1.0896 (0.9865)	Accuracy 56.250 (63.322)
Epoch: [58][180/292]	Loss 0.9302 (0.9847)	Accuracy 68.750 (63.260)
Epoch: [58][190/292]	Loss 0.9816 (0.9849)	Accuracy 56.250 (63.269)
Epoch: [58][200/292]	Loss 0.9219 (0.9876)	Accuracy 65.625 (63.262)
Epoch: [58][210/292]	Loss 0.9535 (0.9860)	Accuracy 65.625 (63.285)
Epoch: [58][220/292]	Loss 0.7819 (0.9890)	Accuracy 62.500 (63.037)
Epoch: [58][230/292]	Loss 0.8453 (0.9884)	Accuracy 68.750 (63.109)
Epoch: [58][240/292]	Loss 0.7107 (0.9840)	Accuracy 71.875 (63.330)
Epoch: [58][250/292]	Loss 0.8103 (0.9813)	Accuracy 65.625 (63.434)
Epoch: [58][260/292]	Loss 1.0897 (0.9822)	Accuracy 68.750 (63.530)
Epoch: [58][270/292]	Loss 0.8735 (0.9858)	Accuracy 65.625 (63.353)
Epoch: [58][280/292]	Loss 1.0449 (0.9870)	Accuracy 56.250 (63.234)
Epoch: [58][290/292]	Loss 1.1476 (0.9891)	Accuracy 56.250 (63.134)
Test: [ 0/73]	Loss 1.9491 (1.9491)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.5420 (0.9523)	Accuracy 81.250 (66.193)
Test: [20/73]	Loss 0.8537 (0.9565)	Accuracy 65.625 (65.476)
Test: [30/73]	Loss 0.8580 (0.9665)	Accuracy 68.750 (65.625)
Test: [40/73]	Loss 1.2272 (0.9640)	Accuracy 50.000 (65.473)
Test: [50/73]	Loss 0.6765 (0.9427)	Accuracy 75.000 (65.993)
Test: [60/73]	Loss 1.1171 (0.9532)	Accuracy 59.375 (65.318)
Test: [70/73]	Loss 0.6939 (0.9513)	Accuracy 81.250 (65.493)
Current Accuracy: 65.411
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.36591696739197
********************59********************
Current learning rate: 0.001
Epoch: [59][  0/292]	Loss 0.6113 (0.6113)	Accuracy 75.000 (75.000)
Epoch: [59][ 10/292]	Loss 0.9698 (1.0583)	Accuracy 62.500 (59.943)
Epoch: [59][ 20/292]	Loss 0.8487 (1.0198)	Accuracy 65.625 (61.905)
Epoch: [59][ 30/292]	Loss 1.2031 (1.0140)	Accuracy 46.875 (61.492)
Epoch: [59][ 40/292]	Loss 1.0386 (1.0473)	Accuracy 59.375 (59.909)
Epoch: [59][ 50/292]	Loss 1.1136 (1.0346)	Accuracy 56.250 (60.539)
Epoch: [59][ 60/292]	Loss 1.3871 (1.0293)	Accuracy 46.875 (61.014)
Epoch: [59][ 70/292]	Loss 0.8707 (1.0204)	Accuracy 62.500 (61.708)
Epoch: [59][ 80/292]	Loss 0.8045 (1.0187)	Accuracy 81.250 (62.153)
Epoch: [59][ 90/292]	Loss 1.0944 (1.0196)	Accuracy 62.500 (62.191)
Epoch: [59][100/292]	Loss 0.9003 (1.0106)	Accuracy 68.750 (62.624)
Epoch: [59][110/292]	Loss 0.9066 (1.0091)	Accuracy 65.625 (62.669)
Epoch: [59][120/292]	Loss 1.4322 (1.0037)	Accuracy 56.250 (62.913)
Epoch: [59][130/292]	Loss 0.6613 (0.9987)	Accuracy 81.250 (63.001)
Epoch: [59][140/292]	Loss 1.0246 (1.0006)	Accuracy 62.500 (62.722)
Epoch: [59][150/292]	Loss 0.9632 (0.9956)	Accuracy 62.500 (62.976)
Epoch: [59][160/292]	Loss 1.2118 (1.0012)	Accuracy 65.625 (62.811)
Epoch: [59][170/292]	Loss 0.7889 (1.0037)	Accuracy 78.125 (62.829)
Epoch: [59][180/292]	Loss 1.0921 (1.0004)	Accuracy 50.000 (62.897)
Epoch: [59][190/292]	Loss 1.2087 (1.0040)	Accuracy 50.000 (62.615)
Epoch: [59][200/292]	Loss 1.0257 (1.0012)	Accuracy 65.625 (62.795)
Epoch: [59][210/292]	Loss 1.3724 (1.0028)	Accuracy 56.250 (62.737)
Epoch: [59][220/292]	Loss 0.8496 (0.9976)	Accuracy 71.875 (62.910)
Epoch: [59][230/292]	Loss 0.9009 (0.9999)	Accuracy 68.750 (62.811)
Epoch: [59][240/292]	Loss 0.7991 (0.9973)	Accuracy 65.625 (62.850)
Epoch: [59][250/292]	Loss 0.7785 (0.9945)	Accuracy 68.750 (62.973)
Epoch: [59][260/292]	Loss 1.0405 (0.9927)	Accuracy 62.500 (63.075)
Epoch: [59][270/292]	Loss 0.8260 (0.9907)	Accuracy 75.000 (63.123)
Epoch: [59][280/292]	Loss 1.0957 (0.9902)	Accuracy 71.875 (63.178)
Epoch: [59][290/292]	Loss 1.1330 (0.9914)	Accuracy 50.000 (63.155)
Test: [ 0/73]	Loss 1.7719 (1.7719)	Accuracy 31.250 (31.250)
Test: [10/73]	Loss 0.5159 (0.9355)	Accuracy 84.375 (65.341)
Test: [20/73]	Loss 0.8465 (0.9530)	Accuracy 62.500 (64.583)
Test: [30/73]	Loss 0.8864 (0.9646)	Accuracy 68.750 (64.113)
Test: [40/73]	Loss 1.2186 (0.9575)	Accuracy 50.000 (64.787)
Test: [50/73]	Loss 0.7316 (0.9379)	Accuracy 75.000 (65.809)
Test: [60/73]	Loss 1.1564 (0.9478)	Accuracy 56.250 (65.369)
Test: [70/73]	Loss 0.7041 (0.9486)	Accuracy 78.125 (65.317)
Current Accuracy: 65.283
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.78640270233154
********************60********************
Current learning rate: 0.001
Epoch: [60][  0/292]	Loss 0.8044 (0.8044)	Accuracy 65.625 (65.625)
Epoch: [60][ 10/292]	Loss 1.1250 (1.0314)	Accuracy 50.000 (59.943)
Epoch: [60][ 20/292]	Loss 0.8604 (0.9867)	Accuracy 71.875 (62.054)
Epoch: [60][ 30/292]	Loss 1.0913 (0.9976)	Accuracy 62.500 (61.694)
Epoch: [60][ 40/292]	Loss 1.0295 (0.9950)	Accuracy 59.375 (61.966)
Epoch: [60][ 50/292]	Loss 1.2201 (0.9944)	Accuracy 56.250 (62.561)
Epoch: [60][ 60/292]	Loss 1.1462 (0.9920)	Accuracy 40.625 (62.859)
Epoch: [60][ 70/292]	Loss 0.9839 (0.9937)	Accuracy 56.250 (62.808)
Epoch: [60][ 80/292]	Loss 0.8500 (0.9980)	Accuracy 65.625 (62.577)
Epoch: [60][ 90/292]	Loss 1.2768 (0.9950)	Accuracy 56.250 (62.637)
Epoch: [60][100/292]	Loss 0.9628 (1.0036)	Accuracy 68.750 (62.531)
Epoch: [60][110/292]	Loss 0.9972 (1.0102)	Accuracy 56.250 (62.247)
Epoch: [60][120/292]	Loss 0.9933 (1.0116)	Accuracy 68.750 (62.190)
Epoch: [60][130/292]	Loss 1.1754 (1.0070)	Accuracy 56.250 (62.381)
Epoch: [60][140/292]	Loss 0.9158 (1.0033)	Accuracy 62.500 (62.301)
Epoch: [60][150/292]	Loss 0.9017 (1.0027)	Accuracy 62.500 (62.438)
Epoch: [60][160/292]	Loss 0.8609 (0.9988)	Accuracy 62.500 (62.694)
Epoch: [60][170/292]	Loss 1.1042 (0.9969)	Accuracy 62.500 (62.847)
Epoch: [60][180/292]	Loss 0.7475 (1.0005)	Accuracy 81.250 (62.776)
Epoch: [60][190/292]	Loss 1.0774 (0.9973)	Accuracy 59.375 (62.893)
Epoch: [60][200/292]	Loss 1.0858 (0.9960)	Accuracy 56.250 (63.029)
Epoch: [60][210/292]	Loss 0.5801 (0.9977)	Accuracy 87.500 (63.004)
Epoch: [60][220/292]	Loss 0.8738 (0.9962)	Accuracy 71.875 (63.108)
Epoch: [60][230/292]	Loss 1.1703 (0.9964)	Accuracy 46.875 (63.163)
Epoch: [60][240/292]	Loss 0.9231 (0.9949)	Accuracy 68.750 (63.174)
Epoch: [60][250/292]	Loss 0.9647 (0.9955)	Accuracy 59.375 (63.085)
Epoch: [60][260/292]	Loss 0.9576 (0.9957)	Accuracy 65.625 (63.063)
Epoch: [60][270/292]	Loss 1.0723 (0.9955)	Accuracy 65.625 (63.065)
Epoch: [60][280/292]	Loss 0.8292 (0.9950)	Accuracy 68.750 (63.101)
Epoch: [60][290/292]	Loss 0.8634 (0.9927)	Accuracy 62.500 (63.048)
Test: [ 0/73]	Loss 1.9215 (1.9215)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.4893 (0.9219)	Accuracy 81.250 (65.909)
Test: [20/73]	Loss 0.8966 (0.9321)	Accuracy 59.375 (65.179)
Test: [30/73]	Loss 0.8297 (0.9402)	Accuracy 75.000 (65.222)
Test: [40/73]	Loss 1.2560 (0.9470)	Accuracy 50.000 (64.939)
Test: [50/73]	Loss 0.7730 (0.9281)	Accuracy 75.000 (65.564)
Test: [60/73]	Loss 1.0790 (0.9429)	Accuracy 59.375 (64.498)
Test: [70/73]	Loss 0.6854 (0.9393)	Accuracy 78.125 (64.745)
Current Accuracy: 64.683
The best accuracy: 65.45376586914062
An epoch time: {:.1f}s92.6417863368988
********************61********************
Current learning rate: 0.001
Epoch: [61][  0/292]	Loss 0.9496 (0.9496)	Accuracy 56.250 (56.250)
